customer_id,name,email,signup_date,city,country,age,gender,age_missing,city_missing,gender_missing
549,frank williams,tracy98@example.com,2022-01-15,Berlin,Germany,27.0,F,False,False,False
550,michael fox,abigailhartman@example.org,2019-02-10,Toronto,Canada,,F,True,False,False
551,joshua davis,nicolealvarado@example.com,2020-11-28,Chicago,USA,74.0,F,False,False,False
552,daniel goodwin,wbarajas@example.net,2022-04-16,Chicago,USA,65.0,F,False,False,False
553,michael griffin,susanfleming@example.com,2021-02-04,Los Angeles,USA,53.0,F,False,False,False
554,robert wilson,amber40@example.net,2023-02-08,Chicago,USA,66.0,F,False,False,False
555,jaime lang,stucker@example.net,2024-06-06,Melbourne,Australia,60.0,F,False,False,False
556,jose vaughan,teresaayala@example.net,2022-04-21,Sydney,Australia,40.0,F,False,False,False
557,austin santiago,michellecoleman@example.org,2019-01-04,Melbourne,Australia,41.0,M,False,False,False
558,ronald johns,elucas@example.net,2022-05-18,Chicago,USA,74.0,M,False,False,False
559,allison love,millerbrian@example.com,2024-04-02,Los Angeles,USA,25.0,F,False,False,False
560,laura perez,rickey76@example.com,2019-12-10,London,UK,72.0,M,False,False,False
561,james wilson,maychristine@example.net,2023-12-21,Melbourne,Australia,,M,True,False,False
562,mercedes jones,robertsgina@example.net,2020-06-09,London,UK,,M,True,False,False
563,preston kim,bshort@example.com,2023-12-17,Chicago,USA,47.0,F,False,False,False
564,daniel francis,susan24@example.net,2021-09-08,Mumbai,India,57.0,F,False,False,False
565,traci camacho,susan08@example.net,2023-09-29,Singapore,Singapore,,F,True,False,False
566,andrew armstrong,fmedina@example.com,2019-12-15,London,UK,26.0,M,False,False,False
567,patrick swanson,robertbrewer@example.net,2020-11-23,Los Angeles,USA,55.0,F,False,False,False
568,clinton jensen,james29@example.org,2019-12-04,Sydney,Australia,72.0,F,False,False,False
569,tara gamble,enewman@example.com,2021-04-18,Toronto,Canada,62.0,M,False,False,False
570,danielle gonzalez,wlynn@example.org,2020-05-01,Vancouver,Canada,19.0,M,False,False,False
571,cynthia mitchell,mcculloughlouis@example.com,2021-01-08,New York,USA,43.0,M,False,False,False
572,matthew steele,arianadiaz@example.com,2020-02-13,Berlin,Germany,17.0,,False,False,True
573,caroline edwards,jenniferdavidson@example.com,2023-09-25,Berlin,Germany,35.0,M,False,False,False
574,brandy quinn,wford@example.com,2019-07-06,Vancouver,Canada,50.0,F,False,False,False
575,mr. matthew miller,michele28@example.org,2021-07-01,Chicago,USA,32.0,M,False,False,False
576,stephen jones,mcclainmelissa@example.net,2019-05-07,Paris,France,64.0,M,False,False,False
577,kevin sullivan,rebeccaarnold@example.net,2022-01-13,Singapore,Singapore,64.0,M,False,False,False
578,kimberly valdez,michaelwalker@example.net,2021-12-06,Mumbai,India,50.0,M,False,False,False
579,donna marshall,sanderswayne@example.net,2021-09-02,Toronto,Canada,21.0,F,False,False,False
580,victor holden,katherinetaylor@example.org,2024-01-19,Paris,France,67.0,F,False,False,False
581,travis hopkins,jillwebb@example.com,2021-07-08,Singapore,Singapore,26.0,F,False,False,False
582,philip hall,mike03@example.net,2019-06-10,Manchester,UK,28.0,M,False,False,False
583,heather harrison,ckeith@example.net,2020-10-16,Vancouver,Canada,21.0,F,False,False,False
584,michael boyd,mary49@example.net,2021-11-30,Vancouver,Canada,74.0,M,False,False,False
585,jamie gray,blacknicholas@example.org,2023-05-20,Munich,Germany,23.0,M,False,False,False
586,heather parrish,msparks@example.org,2024-05-29,Singapore,Singapore,75.0,M,False,False,False
587,brenda martin,robertsonjuan@example.org,2022-01-01,Mumbai,India,72.0,M,False,False,False
588,jack love,guerrerorobert@example.com,2021-08-26,Paris,France,27.0,M,False,False,False
589,karen mendoza,brittanyholland@example.com,2021-04-02,Melbourne,Australia,41.0,F,False,False,False
590,andrew berry,dennishunt@example.net,2021-08-31,Melbourne,Australia,73.0,M,False,False,False
591,christopher nielsen,kgreene@example.net,2020-07-28,Vancouver,Canada,70.0,M,False,False,False
592,nathan stanley,stacey37@example.net,2020-09-07,Chicago,USA,65.0,F,False,False,False
593,sharon jackson dvm,laurahoover@example.org,2019-07-02,Sydney,Australia,44.0,M,False,False,False
594,kayla jackson,sandra99@example.org,2021-11-23,Singapore,Singapore,,F,True,False,False
595,james rodriguez,alexandrablankenship@example.net,2021-11-03,Melbourne,Australia,24.0,M,False,False,False
596,chase davis,mvalenzuela@example.org,2020-01-30,Chicago,USA,,F,True,False,False
597,kim goodwin,olsondavid@example.net,2022-12-14,London,UK,33.0,F,False,False,False
598,april pace,xboyd@example.org,2019-09-11,Bangkok,Thailand,31.0,F,False,False,False
599,jessica mays,yclarke@example.com,2021-08-29,Mumbai,India,51.0,M,False,False,False
600,natalie juarez,colemanjonathan@example.org,2023-08-29,Melbourne,Australia,,M,True,False,False
601,angela george,ascott@example.net,2024-05-30,Singapore,Singapore,70.0,F,False,False,False
602,adrienne mills,brooksjamie@example.com,2021-04-18,Sydney,Australia,17.0,M,False,False,False
603,brian simmons,jose86@example.net,2024-02-10,Berlin,Germany,57.0,F,False,False,False
604,donald becker,robertbowers@example.com,2023-07-07,Paris,France,61.0,F,False,False,False
605,justin webb,becky62@example.net,2023-10-11,Manchester,UK,45.0,M,False,False,False
606,david logan,craigromero@example.com,2022-07-01,Mumbai,India,53.0,M,False,False,False
607,lisa cohen,martintamara@example.org,2023-09-16,Mumbai,India,51.0,F,False,False,False
608,samantha ruiz,qdavis@example.org,2021-09-13,Los Angeles,USA,37.0,M,False,False,False
609,lee ramsey,hmendez@example.com,2022-09-05,Vancouver,Canada,35.0,F,False,False,False
610,linda bautista,daniellegonzales@example.org,2023-07-08,New York,USA,41.0,M,False,False,False
611,tara holmes,arthurgreene@example.net,2021-10-15,Sydney,Australia,32.0,M,False,False,False
612,lisa craig,john02@example.org,2022-12-21,Paris,France,68.0,F,False,False,False
613,penny gomez md,aprilmclaughlin@example.org,2022-07-31,Munich,Germany,74.0,F,False,False,False
614,krista barber,michael43@example.net,2023-09-18,Chicago,USA,72.0,M,False,False,False
615,jordan powell,greenrichard@example.org,2020-06-13,Melbourne,Australia,64.0,M,False,False,False
616,kathy morgan,prattsue@example.net,2019-07-02,Sydney,Australia,38.0,F,False,False,False
617,laura benson,xhart@example.org,2020-11-09,Bangkok,Thailand,32.0,F,False,False,False
618,tonya ellis,bmosley@example.com,2023-11-10,New York,USA,53.0,M,False,False,False
619,austin schultz,ericahall@example.com,2021-10-21,Toronto,Canada,71.0,F,False,False,False
620,harry nichols,john16@example.net,2023-10-16,Mumbai,India,24.0,,False,False,True
621,gloria spencer,thomasgomez@example.net,2024-01-31,Bangkok,Thailand,25.0,M,False,False,False
622,travis vega,victorgonzalez@example.net,2020-11-12,Berlin,Germany,27.0,F,False,False,False
623,derek perez,marykelly@example.org,2023-04-08,Toronto,Canada,52.0,M,False,False,False
624,blake sosa,waustin@example.net,2019-09-23,Los Angeles,USA,43.0,,False,False,True
625,sarah watson,travis94@example.com,2019-01-10,Manchester,UK,50.0,F,False,False,False
626,phillip dixon,kwalker@example.org,2023-03-31,,UK,,M,True,True,False
627,robert mendoza,shawphillip@example.net,2022-11-21,Toronto,Canada,35.0,M,False,False,False
628,joyce martinez,astewart@example.org,2019-05-14,Chicago,USA,35.0,M,False,False,False
629,jamie garcia,chloe42@example.net,2020-11-22,Munich,Germany,72.0,,False,False,True
630,derrick mullen,michael76@example.org,2021-01-05,Berlin,Germany,26.0,F,False,False,False
631,paul diaz,lramirez@example.net,2020-04-04,Toronto,Canada,29.0,F,False,False,False
632,kenneth perez,lelinda@example.net,2022-12-27,London,UK,,F,True,False,False
633,james thomas,thomassmith@example.com,2022-06-30,Munich,Germany,54.0,M,False,False,False
634,dr. samuel holmes dds,jevans@example.net,2019-04-09,New York,USA,42.0,F,False,False,False
635,brett martin,lisawoods@example.net,2019-11-10,,Australia,60.0,F,False,True,False
636,patrick green,ann45@example.org,2022-09-18,Los Angeles,USA,33.0,F,False,False,False
637,gregory frazier,barbarasantos@example.net,2019-08-03,Bangkok,Thailand,62.0,M,False,False,False
638,richard kelly,champton@example.org,2020-02-11,Berlin,Germany,28.0,,False,False,True
639,dustin welch,mirandadavidson@example.com,2022-12-11,London,UK,34.0,M,False,False,False
640,logan sullivan,millermatthew@example.com,2024-03-26,,Australia,37.0,F,False,True,False
641,eddie adams,cnelson@example.com,2023-09-07,Los Angeles,USA,58.0,M,False,False,False
642,kelly cole,ivanjohnson@example.net,2023-01-21,Los Angeles,USA,73.0,,False,False,True
643,david manning,clarkrandy@example.org,2020-06-24,Vancouver,Canada,19.0,F,False,False,False
644,shawn kelley,wisealexandria@example.org,2021-01-07,Vancouver,Canada,43.0,M,False,False,False
645,luke miller,pparker@example.net,2019-01-20,New York,USA,58.0,M,False,False,False
646,mark anderson,anthonyalvarado@example.com,2020-07-03,Paris,France,39.0,F,False,False,False
647,julie pitts,amy28@example.org,2020-07-10,Berlin,Germany,60.0,M,False,False,False
648,joyce curry,omills@example.net,2019-12-08,Singapore,Singapore,24.0,Other,False,False,False
649,gregory fernandez,ramosmichael@example.com,2019-08-01,Chicago,USA,74.0,M,False,False,False
650,adam mills,mauriceharrison@example.org,2022-06-05,,USA,65.0,M,False,True,False
651,katherine campos,albert64@example.net,2023-01-29,Mumbai,India,46.0,F,False,False,False
652,adam brooks,bkhan@example.com,2019-05-10,New York,USA,57.0,M,False,False,False
653,miguel brewer,fwalker@example.com,2023-03-03,Singapore,Singapore,62.0,M,False,False,False
654,kellie marsh,justin84@example.com,2021-11-29,London,UK,60.0,M,False,False,False
655,barry taylor,walshchristine@example.com,2021-09-13,Toronto,Canada,58.0,M,False,False,False
656,katherine flores,brandonnichols@example.org,2024-01-01,Munich,Germany,,M,True,False,False
657,diane martinez,oacosta@example.org,2023-10-11,Berlin,Germany,71.0,F,False,False,False
658,johnny peterson,kristi75@example.com,2024-06-09,London,UK,19.0,F,False,False,False
659,amanda miller,brianrowe@example.org,2020-04-26,Mumbai,India,45.0,F,False,False,False
660,catherine huang,lisa01@example.net,2021-07-04,Berlin,Germany,23.0,F,False,False,False
661,ray ramos,gonzalezjill@example.org,2021-04-24,Manchester,UK,51.0,M,False,False,False
662,vickie kennedy,sharon20@example.net,2022-07-29,Paris,France,72.0,M,False,False,False
663,kelly king,james03@example.org,2021-01-14,London,UK,68.0,M,False,False,False
664,jeffrey smith,brenda63@example.org,2022-05-13,Paris,France,61.0,F,False,False,False
665,lauren vazquez,nathandavis@example.org,2022-09-11,Singapore,Singapore,16.0,,False,False,True
666,mr. george booker dds,browndeanna@example.net,2022-01-26,Vancouver,Canada,39.0,F,False,False,False
667,ashley freeman,tina57@example.net,2023-08-11,Chicago,USA,22.0,F,False,False,False
668,michael howard,johnwilliams@example.net,2021-03-15,Mumbai,India,45.0,F,False,False,False
669,edward terry,ashleystephens@example.com,2021-04-28,Singapore,Singapore,75.0,F,False,False,False
670,denise guerra,caseymoore@example.com,2021-07-11,Bangkok,Thailand,58.0,,False,False,True
671,kimberly gibson,bgross@example.net,2021-12-22,New York,USA,51.0,M,False,False,False
672,patty allen,barrettamber@example.com,2023-05-19,Munich,Germany,60.0,F,False,False,False
673,michael cannon,chloemorris@example.net,2022-09-08,Manchester,UK,54.0,F,False,False,False
674,brent hopkins,conleydavid@example.org,2024-02-19,Paris,France,33.0,F,False,False,False
675,john garcia,hbarrett@example.net,2019-10-01,Singapore,Singapore,42.0,M,False,False,False
676,dawn diaz,smithsamantha@example.net,2022-12-07,Mumbai,India,71.0,M,False,False,False
677,steve miller phd,wardjulia@example.com,2020-02-16,Toronto,Canada,55.0,Other,False,False,False
678,rebecca brown,allison14@example.org,2022-12-25,Chicago,USA,27.0,F,False,False,False
679,toni davis,amandalopez@example.net,2023-04-08,Los Angeles,USA,51.0,M,False,False,False
680,laura meza,xreese@example.net,2022-10-12,Manchester,UK,34.0,F,False,False,False
681,megan park,kandrade@example.org,2019-02-21,Los Angeles,USA,,F,True,False,False
682,kathy sandoval,umahoney@example.net,2019-11-26,Singapore,Singapore,59.0,M,False,False,False
683,erika watson phd,umckenzie@example.net,2020-02-22,Vancouver,Canada,18.0,M,False,False,False
684,joshua brooks,michael77@example.com,2023-02-23,Sydney,Australia,71.0,F,False,False,False
685,andrew mitchell,holmesvictoria@example.com,2023-05-26,Munich,Germany,60.0,F,False,False,False
686,william lewis,andrew48@example.net,2024-06-21,Singapore,Singapore,,F,True,False,False
687,tammy moore,stevenseric@example.com,2023-05-19,Mumbai,India,69.0,M,False,False,False
688,kevin hall,christopher69@example.org,2023-03-27,London,UK,50.0,M,False,False,False
689,misty mcguire,tracynolan@example.net,2020-08-25,Toronto,Canada,27.0,,False,False,True
690,susan larson,benjamin96@example.org,2021-11-18,Melbourne,Australia,,F,True,False,False
691,tammy cook,hbutler@example.org,2022-04-11,Chicago,USA,16.0,F,False,False,False
692,sarah mcfarland,hbrown@example.org,2024-03-16,Chicago,USA,,M,True,False,False
693,karl murphy,ericnunez@example.com,2020-09-08,Sydney,Australia,66.0,M,False,False,False
694,nicole johnston,walkerkeith@example.com,2021-12-12,London,UK,27.0,F,False,False,False
695,george alvarez,kelleyjose@example.com,2022-01-04,Munich,Germany,21.0,M,False,False,False
696,patricia anderson,timothygonzalez@example.com,2021-01-08,London,UK,29.0,M,False,False,False
697,christina gilbert,johnadams@example.com,2023-08-14,Munich,Germany,16.0,F,False,False,False
698,thomas davis,whenderson@example.org,2022-06-10,Sydney,Australia,31.0,F,False,False,False
699,kirk johnson,gary59@example.com,2023-06-19,Bangkok,Thailand,40.0,F,False,False,False
700,jessica glass,jamesbrooks@example.net,2023-08-11,Munich,Germany,48.0,F,False,False,False
701,ashley brown,mistywilkins@example.org,2022-08-27,Bangkok,Thailand,36.0,F,False,False,False
702,robert torres,njohnson@example.net,2022-01-06,Singapore,Singapore,16.0,M,False,False,False
703,christina mills,ana92@example.net,2023-11-07,Toronto,Canada,69.0,M,False,False,False
704,alicia aguilar,scottbrian@example.org,2023-05-07,Melbourne,Australia,57.0,M,False,False,False
705,lisa brown,jonesdonna@example.net,2021-07-29,New York,USA,18.0,M,False,False,False
706,mary lin,carternicole@example.com,2019-05-25,Munich,Germany,68.0,F,False,False,False
707,james bray,mckeetodd@example.net,2021-04-08,Sydney,Australia,,M,True,False,False
708,charlotte mason,tcastro@example.org,2023-01-15,Sydney,Australia,20.0,M,False,False,False
709,thomas torres,klong@example.org,2021-01-02,Los Angeles,USA,22.0,M,False,False,False
710,harold garrett,wendyirwin@example.com,2023-04-17,Vancouver,Canada,40.0,M,False,False,False
711,lori johns,raymondstacy@example.org,2020-03-26,Munich,Germany,63.0,M,False,False,False
712,steven sandoval,blairabigail@example.net,2019-10-23,Sydney,Australia,59.0,M,False,False,False
713,lori perez,ashleysimmons@example.com,2021-02-03,Sydney,Australia,51.0,F,False,False,False
714,erin daniels,denisecarpenter@example.net,2022-05-06,Paris,France,50.0,F,False,False,False
715,shari parker,russellstout@example.org,2024-01-25,Melbourne,Australia,29.0,M,False,False,False
716,krystal moore,grantstacy@example.org,2020-01-12,Chicago,USA,55.0,F,False,False,False
717,ryan thomas,cannonnicole@example.com,2022-03-07,Singapore,Singapore,70.0,M,False,False,False
718,elizabeth reese,edwin31@example.org,2022-01-30,Sydney,Australia,34.0,F,False,False,False
719,phillip salazar,catherine93@example.net,2021-09-24,Paris,France,38.0,F,False,False,False
720,michael howard,manderson@example.com,2019-05-23,Paris,France,36.0,M,False,False,False
721,jacqueline christian,kwells@example.org,2022-04-11,Melbourne,Australia,52.0,,False,False,True
722,jason novak,stephanie33@example.org,2019-01-10,Chicago,USA,31.0,M,False,False,False
723,timothy duke,dwatts@example.org,2023-09-17,Vancouver,Canada,24.0,M,False,False,False
724,ricardo franklin,zcortez@example.net,2021-01-04,Berlin,Germany,47.0,M,False,False,False
725,laura herrera,meyershannon@example.org,2020-07-28,Mumbai,India,73.0,M,False,False,False
726,danielle medina,grantzachary@example.net,2023-01-29,Los Angeles,USA,,F,True,False,False
727,cheryl gonzales,kim47@example.org,2022-03-31,Paris,France,65.0,M,False,False,False
728,louis brown,stevenlucas@example.org,2024-01-05,Munich,Germany,46.0,F,False,False,False
729,ashley osborne,phillipmorris@example.org,2023-05-01,Bangkok,Thailand,62.0,M,False,False,False
730,kevin marquez,nicoledavis@example.com,2021-03-23,Los Angeles,USA,,,True,False,True
731,susan hogan,davisjasmin@example.net,2022-11-02,Paris,France,64.0,F,False,False,False
732,joseph cruz,nicholasjames@example.org,2022-09-12,Paris,France,63.0,F,False,False,False
733,krystal keller,fernandothomas@example.net,2021-09-25,Singapore,Singapore,20.0,M,False,False,False
734,eric cross,lroberts@example.org,2024-02-03,Munich,Germany,40.0,F,False,False,False
735,toni smith,alexander77@example.net,2020-10-25,Sydney,Australia,61.0,F,False,False,False
736,lisa snyder,briannaalvarez@example.com,2020-06-23,Melbourne,Australia,50.0,F,False,False,False
737,kyle smith,christine83@example.org,2022-08-31,Paris,France,49.0,F,False,False,False
738,anthony bailey,melissaestrada@example.net,2020-12-23,Manchester,UK,47.0,F,False,False,False
739,thomas williams,kchaney@example.net,2019-10-12,Bangkok,Thailand,26.0,F,False,False,False
740,matthew graves,tammycurry@example.com,2020-01-18,Chicago,USA,39.0,M,False,False,False
741,anna evans,priscilla16@example.net,2023-07-20,Manchester,UK,62.0,M,False,False,False
742,john martinez,mark68@example.org,2019-11-27,Paris,France,69.0,F,False,False,False
743,lisa rodriguez,webbhaley@example.net,2019-11-26,Paris,France,56.0,F,False,False,False
744,lee stewart,sara99@example.com,2020-06-12,Chicago,USA,49.0,M,False,False,False
745,lynn vasquez,nicolehall@example.com,2023-12-05,New York,USA,21.0,M,False,False,False
746,april johnson,mclaughlinjared@example.net,2019-12-16,Berlin,Germany,69.0,M,False,False,False
747,mrs. felicia castro dds,davidsonhannah@example.com,2020-01-08,Singapore,Singapore,58.0,M,False,False,False
748,elizabeth hunter,katie15@example.com,2021-07-17,Bangkok,Thailand,53.0,F,False,False,False
749,keith choi,jamesbass@example.net,2020-02-19,New York,USA,71.0,M,False,False,False
750,john johnson,timothyburton@example.net,2019-07-17,Paris,France,46.0,M,False,False,False
751,julia olsen,conleykevin@example.net,2021-10-27,Munich,Germany,21.0,M,False,False,False
752,kristen smith,lauren51@example.org,2019-01-03,Mumbai,India,43.0,F,False,False,False
753,andre terrell,ashleyprice@example.net,2021-05-28,Munich,Germany,67.0,F,False,False,False
754,richard parker,jennifer46@example.org,2023-02-27,Singapore,Singapore,22.0,M,False,False,False
755,david hayes dvm,aliciathompson@example.com,2023-10-26,Bangkok,Thailand,34.0,F,False,False,False
756,paula gentry,zhunter@example.com,2022-12-23,New York,USA,52.0,F,False,False,False
757,brittany peterson,hoconnor@example.com,2022-11-09,Toronto,Canada,42.0,M,False,False,False
758,briana wiggins,jamiejohnson@example.com,2020-06-19,Vancouver,Canada,43.0,,False,False,True
759,kelly smith,mcdanielbrooke@example.org,2023-03-27,Manchester,UK,42.0,F,False,False,False
760,stephen garcia,andrew43@example.com,2022-02-10,Munich,Germany,32.0,M,False,False,False
761,dustin patel,rlambert@example.org,2023-02-15,Manchester,UK,70.0,F,False,False,False
762,brian mullen,clarkmichael@example.com,2022-12-03,Singapore,Singapore,22.0,F,False,False,False
763,tony brock,georgecollins@example.com,2022-06-11,Munich,Germany,26.0,M,False,False,False
764,amber johnson,rodriguezbrian@example.com,2019-10-25,Mumbai,India,75.0,F,False,False,False
765,michael vance,tjensen@example.com,2019-06-13,London,UK,18.0,F,False,False,False
766,michelle lambert,beltrankatelyn@example.com,2021-12-03,Sydney,Australia,61.0,M,False,False,False
767,anna lang,tdavis@example.net,2022-08-04,Chicago,USA,,Other,True,False,False
768,pamela ruiz,douglashuang@example.com,2020-08-08,Munich,Germany,18.0,M,False,False,False
769,jenna lyons,kristina57@example.com,2019-12-14,,France,39.0,F,False,True,False
770,john bell,ssingleton@example.com,2023-05-16,Vancouver,Canada,38.0,F,False,False,False
771,bethany garcia,nguyendebra@example.com,2023-02-18,New York,USA,74.0,M,False,False,False
772,jennifer gutierrez,amydickson@example.com,2022-04-08,Bangkok,Thailand,38.0,M,False,False,False
773,daniel benson,bmueller@example.net,2021-07-20,Toronto,Canada,,M,True,False,False
774,kimberly young,stevensonjennifer@example.com,2019-05-29,Munich,Germany,34.0,M,False,False,False
775,kyle nguyen,shortgregory@example.com,2023-11-30,Vancouver,Canada,68.0,F,False,False,False
776,brian cervantes,pmurphy@example.net,2022-02-27,Manchester,UK,65.0,M,False,False,False
777,daniel taylor,shermandonna@example.com,2021-08-01,Sydney,Australia,,F,True,False,False
778,jean lane,jamierich@example.com,2023-06-04,Sydney,Australia,59.0,F,False,False,False
779,susan torres,wrobbins@example.org,2021-11-23,London,UK,16.0,F,False,False,False
780,lisa dixon,melissabrown@example.net,2022-10-11,Manchester,UK,20.0,F,False,False,False
781,april castro,daniel40@example.org,2024-01-06,Toronto,Canada,33.0,Other,False,False,False
782,kevin garrett,bsullivan@example.net,2021-10-18,Toronto,Canada,31.0,F,False,False,False
783,christopher taylor,xbridges@example.com,2023-09-06,Toronto,Canada,69.0,F,False,False,False
784,zachary santiago,alexanderwong@example.org,2019-06-10,Bangkok,Thailand,,,True,False,True
785,katelyn kim,christophermay@example.com,2021-09-14,Mumbai,India,55.0,M,False,False,False
786,stephanie dominguez,dhanson@example.net,2023-11-15,Paris,France,47.0,M,False,False,False
787,robert cruz,jacobjacobs@example.net,2020-03-30,Manchester,UK,,M,True,False,False
788,dr. michael adams dvm,arthur09@example.com,2019-03-08,Munich,Germany,38.0,F,False,False,False
789,ashley olson,thomasjessica@example.com,2022-12-01,,USA,45.0,M,False,True,False
790,blake wu,sanchezcrystal@example.net,2022-04-04,Manchester,UK,36.0,F,False,False,False
791,angela schultz,chloe58@example.org,2020-04-30,Vancouver,Canada,46.0,F,False,False,False
792,jose harrison,robert44@example.org,2020-03-07,Manchester,UK,60.0,F,False,False,False
793,thomas curry,bryan79@example.org,2020-01-04,Berlin,Germany,24.0,M,False,False,False
794,mary carter,mitchellchristopher@example.net,2020-07-06,Melbourne,Australia,51.0,F,False,False,False
795,richard king,joshua40@example.net,2019-11-03,Melbourne,Australia,,F,True,False,False
796,christopher vargas,donnawood@example.org,2023-10-06,Bangkok,Thailand,49.0,M,False,False,False
797,michael washington,cooperchristopher@example.org,2022-02-25,Vancouver,Canada,19.0,F,False,False,False
798,samantha monroe,ptownsend@example.net,2020-06-04,Mumbai,India,69.0,F,False,False,False
799,mark clark,brian41@example.org,2021-01-07,London,UK,51.0,F,False,False,False
800,james turner,noahthornton@example.com,2020-12-20,Los Angeles,USA,28.0,M,False,False,False
801,joseph graham,sara76@example.net,2020-08-05,Singapore,Singapore,36.0,M,False,False,False
802,joseph blanchard,hardindana@example.com,2019-06-10,Bangkok,Thailand,55.0,F,False,False,False
803,marissa nelson,joseph14@example.net,2022-08-04,Chicago,USA,42.0,M,False,False,False
804,julia leonard,jessicachapman@example.org,2019-06-12,Los Angeles,USA,37.0,F,False,False,False
805,megan kaiser,amy01@example.org,2022-05-24,Vancouver,Canada,41.0,M,False,False,False
806,joseph jennings,jeffrey44@example.org,2023-03-12,London,UK,49.0,F,False,False,False
807,manuel brown,stephanielittle@example.net,2019-09-14,New York,USA,58.0,M,False,False,False
808,angelica jacobs,pdouglas@example.net,2019-12-08,Toronto,Canada,22.0,M,False,False,False
809,cathy rodriguez,jonowens@example.org,2019-02-23,New York,USA,49.0,F,False,False,False
810,tammy hill,qschwartz@example.com,2019-06-22,Chicago,USA,75.0,F,False,False,False
811,richard ramirez,reyesmarvin@example.org,2021-06-26,Vancouver,Canada,24.0,F,False,False,False
812,robert thompson,vasquezsarah@example.net,2020-12-31,Sydney,Australia,71.0,M,False,False,False
813,matthew rodriguez,probinson@example.org,2022-01-28,Vancouver,Canada,24.0,F,False,False,False
814,michelle garcia,jonesjessica@example.com,2021-07-24,Paris,France,63.0,M,False,False,False
815,jonathan delgado,fitzpatrickelizabeth@example.com,2021-12-29,Sydney,Australia,74.0,M,False,False,False
816,gary myers,robertsonshelby@example.com,2020-09-22,Berlin,Germany,42.0,F,False,False,False
817,jared luna,fernandezaaron@example.net,2023-04-02,Mumbai,India,38.0,M,False,False,False
818,karen bradley,mathew46@example.org,2024-04-23,Berlin,Germany,,F,True,False,False
819,tina davis,christopher74@example.net,2023-06-20,Toronto,Canada,51.0,M,False,False,False
820,julian ponce,kentprice@example.org,2020-05-26,Manchester,UK,61.0,F,False,False,False
821,heather miller,imoss@example.org,2019-06-12,Vancouver,Canada,56.0,M,False,False,False
822,nathan watkins,yprice@example.net,2022-11-22,Singapore,Singapore,34.0,F,False,False,False
823,kathryn hanna,blevy@example.org,2023-10-14,Toronto,Canada,27.0,F,False,False,False
824,george le,zwilson@example.net,2020-07-11,,Germany,47.0,F,False,True,False
825,judy gregory,joycehall@example.org,2019-02-15,Munich,Germany,22.0,F,False,False,False
826,charles valdez,nmeadows@example.org,2020-04-21,New York,USA,,F,True,False,False
827,matthew smith,conwaylori@example.org,2023-06-26,Singapore,Singapore,39.0,F,False,False,False
828,christopher garza,wilsonbrooke@example.net,2023-03-18,Mumbai,India,19.0,M,False,False,False
829,robert simmons,rnguyen@example.net,2020-01-29,,USA,68.0,,False,True,True
830,erica oconnell,kathrynwatkins@example.com,2020-05-24,Melbourne,Australia,65.0,,False,False,True
831,donald todd,heathertran@example.com,2021-08-01,Toronto,Canada,49.0,F,False,False,False
832,kevin anderson,bstrickland@example.com,2024-04-01,Vancouver,Canada,26.0,Other,False,False,False
833,adam howe,robert72@example.org,2019-09-08,Munich,Germany,46.0,M,False,False,False
834,devin cole,sharonbishop@example.org,2022-09-27,Mumbai,India,23.0,F,False,False,False
835,michelle salazar,burtonkimberly@example.com,2020-07-19,Singapore,Singapore,23.0,,False,False,True
836,justin lee,montgomerymichelle@example.net,2023-05-24,Paris,France,60.0,F,False,False,False
837,julie sims,joshualee@example.org,2021-10-20,Chicago,USA,59.0,,False,False,True
838,tracy wells,ernestlivingston@example.org,2019-05-03,Sydney,Australia,38.0,M,False,False,False
839,dominique hamilton,christina70@example.org,2021-09-26,Chicago,USA,36.0,M,False,False,False
840,tammy thompson,washingtondarren@example.org,2024-01-01,Singapore,Singapore,62.0,F,False,False,False
841,leslie nguyen,julievillanueva@example.org,2020-05-28,Chicago,USA,47.0,M,False,False,False
842,erika garcia,ykane@example.org,2020-01-24,Berlin,Germany,27.0,M,False,False,False
843,kevin brown,nthomas@example.com,2023-08-30,Mumbai,India,74.0,M,False,False,False
844,james ellis,crystalcantrell@example.org,2020-08-28,,Germany,50.0,M,False,True,False
845,andrew carroll,derek77@example.com,2023-02-11,Manchester,UK,,M,True,False,False
846,greg tanner,kristinelittle@example.net,2020-10-18,Toronto,Canada,58.0,F,False,False,False
847,laura tran,christophervincent@example.com,2021-10-15,Sydney,Australia,25.0,M,False,False,False
848,cindy wells,uramirez@example.com,2019-07-17,Los Angeles,USA,58.0,F,False,False,False
849,danielle murphy,patriciavargas@example.org,2019-03-06,Mumbai,India,22.0,M,False,False,False
850,stephanie butler,williamsthomas@example.net,2021-03-06,Mumbai,India,47.0,F,False,False,False
851,joseph mendoza,chavezjohn@example.net,2020-03-28,London,UK,61.0,F,False,False,False
852,melissa russell,davidphillips@example.net,2024-03-16,Berlin,Germany,45.0,M,False,False,False
853,mrs. maureen martin dds,braysteven@example.org,2021-05-01,Bangkok,Thailand,66.0,F,False,False,False
854,jennifer clarke,courtney01@example.com,2023-02-12,New York,USA,69.0,,False,False,True
855,faith johnson,smullins@example.net,2019-07-27,Los Angeles,USA,50.0,M,False,False,False
856,rebecca french,olivermatthew@example.org,2022-07-04,Paris,France,51.0,F,False,False,False
